,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand,Model
5017,Hyderabad,2013,63455,Diesel,Manual,First,11.5,2982.0,171.0,7.0,23.25,19.0,Toyota,Fortuner 3.0 Diesel
5018,Hyderabad,2017,17151,Diesel,Manual,First,27.3,1498.0,98.6,5.0,11.05,8.4,Honda,Jazz VX Diesel
5019,Pune,2016,31001,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.92,7.25,Maruti,Vitara Brezza LDi Option
5020,Kolkata,2014,42109,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7.92,4.25,Maruti,Swift Dzire VDI
5021,Delhi,2015,55000,Diesel,Automatic,Second,21.66,1498.0,103.52,5.0,31.365000000000002,5.7,Skoda,Rapid 1.5 TDI AT Elegance
5022,Hyderabad,2013,46000,Diesel,Automatic,Second,12.7,2179.0,115.0,5.0,120.0,26.0,Land Rover,Rover Freelander 2 TD4 SE
5023,Hyderabad,2013,30852,Petrol,Manual,First,22.74,796.0,47.3,5.0,7.92,2.49,Maruti,Alto 800 LXI
5024,Pune,2011,65000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,11.26,3.0,Volkswagen,Polo Petrol Highline 1.2L
5025,Delhi,2015,65000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,10.940000000000001,5.95,Honda,City i DTEC SV
5026,Delhi,2013,72000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7.92,2.69,Maruti,Swift Dzire LDI
5027,Bangalore,2014,29000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,55.61,26.0,Audi,A4 2.0 TDI 177 Bhp Technology Edition
5028,Kolkata,2015,32000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,10.940000000000001,5.5,Honda,City i VTEC VX
5029,Chennai,2016,29875,Petrol,Manual,First,18.16,1196.0,86.8,5.0,11.27,4.85,Ford,Figo Aspire 1.2 Ti-VCT Ambiente
5030,Kochi,2018,32539,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.63,8.39,Maruti,Vitara Brezza LDi
5031,Hyderabad,2015,83090,Diesel,Manual,First,19.01,1461.0,108.45,5.0,12.69,7.99,Renault,Duster 110PS Diesel RxL
5032,Hyderabad,2016,62679,Diesel,Manual,First,21.19,1396.0,88.73,5.0,9.76,6.95,Hyundai,i20 Active 1.4 SX
5033,Mumbai,2010,93000,Petrol,Manual,First,15.7,1390.0,75.0,5.0,11.28,1.5,Mahindra,Logan Petrol 1.4 GLE
5034,Mumbai,2006,44000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,10.940000000000001,1.55,Honda,City ZX GXi
5035,Bangalore,2010,78400,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,11.27,2.75,Ford,Figo Petrol EXI
5036,Mumbai,2014,71300,Petrol,Manual,First,13.06,1598.0,102.53,5.0,12.69,4.25,Renault,Duster Petrol RxL
5037,Kolkata,2015,18000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,2.85,Hyundai,i10 Sportz 1.2
5038,Coimbatore,2019,24013,Diesel,Automatic,First,12.81,1999.0,148.31,7.0,69.22,56.14,Land Rover,Rover Discovery Sport TD4 HSE 7S
5039,Ahmedabad,2009,99100,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,55.61,10.0,Audi,Q5 2008-2012 2.0 TFSI Quattro
5040,Mumbai,2003,62000,Petrol,Manual,Second,11.3,1298.0,83.1,8.0,7.92,1.25,Maruti,Versa DX2 BS II
5041,Kolkata,2017,14000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.92,7.5,Maruti,Swift Dzire ZDI
5042,Coimbatore,2015,44811,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,55.61,25.81,Audi,A4 2.0 TDI Premium Sport Limited Edition
5043,Ahmedabad,2014,44000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,11.26,4.3,Volkswagen,Polo 1.2 MPI Comfortline
5044,Chennai,2010,136000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,23.25,11.0,Toyota,Fortuner 3.0 Diesel
5045,Jaipur,2010,144113,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,23.25,11.75,Toyota,Fortuner 3.0 Diesel
5046,Coimbatore,2012,94989,Petrol,Manual,First,12.8,2354.0,177.6,5.0,10.940000000000001,6.58,Honda,Accord 2.4 MT
5047,Chennai,2012,58133,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.92,4.8,Maruti,Swift ZDi
5048,Pune,2008,61000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,31.365000000000002,1.65,Skoda,Fabia 1.2 MPI Classic
5049,Kolkata,2017,27000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,18.45,15.0,Jeep,Compass 2.0 Sport
5050,Ahmedabad,2014,18050,Petrol,Manual,Second,25.4,624.0,37.5,4.0,7.69,1.0,Tata,Nano Twist XT
5051,Hyderabad,2007,145277,Petrol,Manual,First,15.3,1596.0,101.0,5.0,11.27,1.65,Ford,Fiesta 1.6 ZXi ABS
5052,Ahmedabad,2015,42000,Diesel,Manual,First,27.62,793.0,47.0,5.0,7.92,3.6,Maruti,Celerio ZDi
5053,Delhi,2011,86000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,23.25,11.5,Toyota,Fortuner 3.0 Diesel
5054,Ahmedabad,2015,42150,Diesel,Manual,First,27.62,793.0,47.0,5.0,7.92,3.6,Maruti,Celerio ZDi
5055,Pune,2015,30158,Petrol,Manual,First,21.1,814.0,55.2,5.0,9.76,3.05,Hyundai,EON Era Plus
5056,Bangalore,2011,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,11.27,6.0,Ford,Fiesta Diesel Trend
5057,Ahmedabad,2013,39000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,11.26,3.75,Volkswagen,Polo 1.2 MPI Comfortline
5058,Coimbatore,2016,32125,Petrol,Manual,First,16.2,1199.0,74.0,5.0,11.26,6.17,Volkswagen,Polo 1.2 MPI Comfortline
5059,Coimbatore,2017,58829,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.89,9.05,Maruti,Vitara Brezza ZDi
5060,Coimbatore,2013,67559,Petrol,Manual,First,19.4,1198.0,86.8,5.0,10.940000000000001,4.05,Honda,Brio S MT
5061,Pune,2013,55000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,7.92,4.25,Maruti,Swift Dzire VXi
5062,Kolkata,2018,30000,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.87,3.75,Maruti,Celerio LXI MT
5063,Mumbai,2016,28000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,9.76,11.85,Hyundai,Creta 1.6 SX Plus Petrol Automatic
5064,Kochi,2016,31826,Diesel,Manual,First,22.7,1498.0,89.84,5.0,11.27,8.24,Ford,Ecosport 1.5 DV5 MT Titanium
5065,Hyderabad,2016,64000,Diesel,Manual,First,17.8,1248.0,74.0,5.0,7.92,5.99,Maruti,Swift VDI BSIV W ABS
5066,Jaipur,2008,100009,Petrol,Manual,Second,13.1,1997.0,141.1,5.0,10.940000000000001,6.5,Honda,CR-V RVi MT
5067,Coimbatore,2019,17201,Diesel,Automatic,First,12.51,2179.0,187.7,7.0,120.0,58.91,Land Rover,Rover Discovery Sport SD4 HSE Luxury 7S
5068,Delhi,2014,74345,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.28,8.0,Mahindra,XUV500 W8 2WD
5069,Kochi,2015,58134,Petrol,Manual,First,16.47,1198.0,74.0,5.0,11.26,4.64,Volkswagen,Polo 1.2 MPI Highline
5070,Kochi,2010,30566,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,9.76,3.32,Hyundai,i10 Magna AT
5071,Chennai,2012,55231,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,9.76,2.78,Hyundai,i10 Magna 1.2
5072,Kochi,2016,67774,Diesel,Automatic,First,14.81,1998.0,163.7,5.0,,8.95,Chevrolet,Cruze LTZ AT
5073,Mumbai,2013,50319,Petrol,Automatic,First,12.0,1991.0,181.03,5.0,70.85,21.95,Mercedes-Benz,E-Class E 200 CGI
5074,Ahmedabad,2013,45000,Petrol,Manual,First,11.7,2359.0,134.0,5.0,9.76,7.9,Hyundai,Sonata 2.4 GDI
5075,Kolkata,2007,43627,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,70.85,29.0,Mercedes-Benz,New C-Class C 200 Kompressor Elegance AT
5076,Kolkata,2013,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.26,3.25,Volkswagen,Polo Diesel Trendline 1.2L
5077,Mumbai,2014,10500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10.940000000000001,5.9,Honda,City i VTEC SV
5078,Coimbatore,2017,21789,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.0,9.88,Maruti,Vitara Brezza ZDi
5079,Coimbatore,2019,21134,Petrol,Manual,First,18.6,1197.0,81.86,5.0,9.78,8.78,Hyundai,Elite i20 Asta Option
5080,Kolkata,2011,90000,Diesel,Manual,Second,13.93,2179.0,138.1,7.0,7.69,2.75,Tata,New Safari Dicor EX 4X2
5081,Kochi,2014,51553,Diesel,Manual,First,21.64,1461.0,84.8,5.0,9.51,5.98,Nissan,Sunny 2011-2014 Diesel XL
5082,Delhi,2011,31000,Petrol,Automatic,First,10.9,2497.0,215.0,5.0,54.43,31.0,BMW,3 Series 330 Ci Convertible
5083,Delhi,2011,67422,Petrol,Manual,Second,14.53,1798.0,138.0,5.0,23.25,3.55,Toyota,Corolla 1.8 J
5084,Kochi,2015,60519,Diesel,Manual,First,22.32,1582.0,126.32,5.0,9.76,6.24,Hyundai,Verna 1.6 SX
5085,Kolkata,2009,34000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,7.92,2.19,Maruti,Swift Dzire VDi
5086,Hyderabad,2013,68434,Diesel,Manual,First,28.4,1248.0,73.75,5.0,9.14,5.5,Maruti,Dzire VDI
5087,Pune,2014,17000,Petrol,Manual,First,24.07,998.0,67.1,5.0,4.48,2.1,Maruti,Alto K10 VXI
5088,Coimbatore,2011,43686,Petrol,Automatic,First,10.5,5000.0,503.0,4.0,53.565,50.66,Jaguar,XJ 5.0 L V8 Supercharged
5089,Kolkata,2012,22000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,70.85,14.0,Mercedes-Benz,New C-Class 220 CDI AT
5090,Mumbai,2013,79225,Diesel,Manual,First,22.0,1582.0,126.2,5.0,15.57,5.5,Hyundai,Verna CRDi 1.6 SX Option
5091,Pune,2007,63000,Petrol,Manual,Third,14.2,1598.0,102.0,5.0,,1.2,Chevrolet,Aveo 1.6 LT
5092,Hyderabad,2014,61922,Petrol,Manual,First,20.4,1197.0,81.8,5.0,7.92,5.3,Maruti,Swift VXI BSIV
5093,Chennai,2015,85000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,9.76,6.3,Hyundai,Verna 1.6 CRDi S
5094,Kochi,2017,26192,Diesel,Automatic,First,17.9,2143.0,168.0,5.0,70.85,40.47,Mercedes-Benz,GLC 220d Celebration Edition
5095,Delhi,2013,65000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,23.25,16.1,Toyota,Fortuner 4x2 Manual
5096,Delhi,2014,44999,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,55.61,25.0,Audi,Q5 2008-2012 2.0 TDI
5097,Mumbai,2008,81308,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,54.43,7.95,BMW,3 Series 320d Dynamic
5098,Delhi,2016,35000,Petrol,Manual,First,24.7,796.0,47.3,5.0,7.92,2.65,Maruti,Alto 800 2016-2019 LXI
5099,Coimbatore,2012,65349,Petrol,Manual,First,20.92,998.0,67.1,5.0,7.92,2.81,Maruti,Alto K10 2010-2014 VXI
5100,Hyderabad,2012,80000,Petrol,Automatic,First,15.64,1798.0,167.62,5.0,55.61,17.5,Audi,A4 1.8 TFSI Technology Edition
5101,Mumbai,2012,61000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,7.92,3.3,Maruti,Swift VXi BSIV
5102,Kochi,2019,31817,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.12,5.34,Maruti,Wagon R VXI
5103,Hyderabad,2016,41000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,13.97,8.5,Skoda,Rapid 1.5 TDI Ambition
5104,Kochi,2010,82606,Petrol,Manual,Second,16.0,1198.0,90.0,5.0,10.940000000000001,2.69,Honda,Jazz S
5105,Ahmedabad,2015,52000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.28,11.5,Mahindra,XUV500 W10 2WD
5106,Coimbatore,2011,50318,Petrol,Manual,First,18.5,1197.0,85.8,5.0,7.92,4.06,Maruti,Ritz VXi
5107,Hyderabad,2016,50000,Diesel,Automatic,First,17.9,2143.0,201.15,5.0,79.43,49.0,Mercedes-Benz,GLE 250d
5108,Bangalore,2012,72000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,31.365000000000002,4.6,Skoda,Rapid 1.6 TDI Ambition
5109,Delhi,2015,63776,Diesel,Manual,First,24.0,1120.0,70.0,5.0,9.76,3.96,Hyundai,Grand i10 CRDi Magna
5110,Mumbai,2015,28133,Petrol,Manual,First,18.6,1197.0,81.86,5.0,9.76,5.6,Hyundai,Elite i20 Petrol Asta
5111,Kolkata,2017,45000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,7.94,3.75,Tata,Zest Quadrajet 1.3 75PS XE
5112,Jaipur,2015,55697,Diesel,Manual,First,22.54,1396.0,88.73,5.0,9.76,5.5,Hyundai,i20 Magna 1.4 CRDi
5113,Delhi,2012,62000,Diesel,Manual,Second,20.5,1598.0,103.5,5.0,31.365000000000002,3.0,Skoda,Rapid 1.6 TDI Elegance
5114,Mumbai,2011,48000,Petrol,Manual,First,16.0,1368.0,90.0,5.0,9.5,3.0,Fiat,Linea Emotion
5115,Pune,2010,90246,Petrol,Manual,First,16.1,1298.0,88.2,5.0,7.92,2.95,Maruti,Swift VXI BSIII W/ ABS
5116,Hyderabad,2015,80500,Diesel,Manual,First,25.0,1396.0,69.0,5.0,7.69,2.45,Tata,Indica V2 2001-2011 eLS
5117,Pune,2012,119000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,70.85,13.99,Mercedes-Benz,New C-Class C 220 CDI Elegance AT
5118,Bangalore,2016,28541,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,95.13,60.75,Mercedes-Benz,GLE 350d
5119,Kolkata,2008,45500,Petrol,Manual,Second,18.9,1086.0,82.0,5.0,9.76,1.17,Hyundai,Santro Xing XP
5120,Chennai,2012,41000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,10.940000000000001,4.5,Honda,City V MT AVN
5121,Mumbai,2010,58000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,9.76,2.5,Hyundai,i20 Magna
5122,Chennai,2015,99000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,23.25,20.5,Toyota,Fortuner 4x2 Manual
5123,Delhi,2014,31200,Petrol,Manual,First,18.9,1197.0,82.0,5.0,9.76,3.9,Hyundai,Grand i10 Magna
5124,Chennai,2009,85000,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,11.26,3.5,Volkswagen,Jetta 2007-2011 2.0 TDI Comfortline
5125,Hyderabad,2016,60924,Petrol,Automatic,First,15.63,1499.0,110.4,5.0,11.27,8.3,Ford,EcoSport 1.5 Ti VCT AT Titanium
5126,Chennai,2012,45000,Petrol,Manual,First,21.1,814.0,55.2,5.0,9.76,2.5,Hyundai,EON Magna Plus
5127,Kolkata,2011,44000,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,8.73,2.65,Nissan,Micra XV CVT
5128,Kochi,2016,30534,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,10.940000000000001,7.42,Honda,Jazz 1.2 V CVT i VTEC
5129,Kochi,2016,46399,Petrol,Manual,First,16.47,1198.0,74.0,5.0,11.26,4.63,Volkswagen,Polo 1.2 MPI Trendline
5130,Kolkata,2008,42000,Petrol,Manual,First,19.7,796.0,46.3,5.0,7.92,1.09,Maruti,Alto LXi
5131,Delhi,2011,67000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,9.76,3.8,Hyundai,Verna 1.6 SX
5132,Mumbai,2013,58000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,70.85,15.75,Mercedes-Benz,E-Class 2009-2013 E 220 CDI Avantgarde
5133,Coimbatore,2015,27000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,8.69,5.27,Tata,Zest Revotron 1.2 XT
5134,Mumbai,2012,39566,Petrol,Manual,Second,18.4,1198.0,86.8,5.0,10.940000000000001,2.75,Honda,Brio S Option MT
5135,Chennai,2016,14980,Diesel,Manual,First,27.3,1498.0,98.6,5.0,10.81,7.4,Honda,Jazz VX Diesel
5136,Jaipur,2017,18491,Petrol,Automatic,First,24.07,998.0,67.1,5.0,7.92,3.9,Maruti,Alto K10 VXI AGS
5137,Jaipur,2000,90000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,7.92,0.7,Maruti,Zen VXi - BS III
5138,Pune,2015,118211,Diesel,Manual,First,22.54,1396.0,88.73,5.0,9.76,5.9,Hyundai,i20 Sportz 1.4 CRDi
5139,Coimbatore,2016,63316,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.92,9.58,Maruti,SX4 S Cross DDiS 320 Zeta
5140,Delhi,2014,42000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,70.85,24.95,Mercedes-Benz,E-Class 2009-2013 E250 CDI Elegance
5141,Kochi,2015,25648,Petrol,Manual,First,13.7,1399.0,98.82,7.0,,4.29,Chevrolet,Enjoy Petrol LS 7 Seater
5142,Delhi,2011,67612,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,70.85,11.5,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency
5143,Mumbai,2016,33000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.28,9.65,Mahindra,XUV500 W4
5144,Mumbai,2015,20000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,3.75,Hyundai,i10 Sportz
5145,Pune,2007,143000,Petrol,Manual,Second,14.2,1341.0,82.9,5.0,9.76,1.1,Hyundai,Getz 1.3 GLS
5146,Coimbatore,2014,118218,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,55.61,31.41,Audi,Q7 3.0 TDI quattro
5147,Pune,2012,99000,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,11.28,6.0,Mahindra,Scorpio SLE BSIV
5148,Pune,2016,22700,Petrol,Manual,First,18.7,1199.0,88.7,5.0,10.940000000000001,5.55,Honda,Jazz 1.2 SV i VTEC
5149,Jaipur,2017,28000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,7.69,10.91,Tata,Safari Storme 2012-2015 EX
5150,Kolkata,2014,62000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.28,7.25,Mahindra,XUV500 W6 2WD
5151,Hyderabad,2012,107023,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.26,3.9,Volkswagen,Polo Diesel Comfortline 1.2L
5152,Delhi,2012,71082,Diesel,Manual,First,19.3,1248.0,73.9,5.0,7.92,3.95,Maruti,Swift Dzire ZDi
5153,Mumbai,2013,60000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,55.61,22.0,Audi,Q3 2.0 TDI
5154,Delhi,2014,21701,Petrol,Manual,First,23.1,998.0,67.04,5.0,7.92,3.38,Maruti,Celerio ZXI
5155,Mumbai,2011,56000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,10.940000000000001,3.45,Honda,City V MT Exclusive
5156,Delhi,2016,32450,Petrol,Manual,First,18.6,1197.0,81.83,5.0,9.76,5.75,Hyundai,i20 1.2 Spotz
5157,Jaipur,2016,12500,Petrol,Manual,First,25.17,799.0,53.3,5.0,12.69,2.75,Renault,KWID RXT
5158,Kochi,2019,20483,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,43.07,30.3,Mercedes-Benz,CLA 200 CDI Sport
5159,Hyderabad,2014,45800,Diesel,Manual,First,22.7,1498.0,89.84,5.0,11.27,7.5,Ford,Ecosport 1.5 DV5 MT Titanium
5160,Coimbatore,2015,35441,Petrol,Manual,First,18.6,1197.0,81.83,5.0,9.76,6.87,Hyundai,i20 Asta 1.2
5161,Bangalore,2015,86398,Diesel,Manual,First,12.99,2494.0,100.6,7.0,23.25,15.2,Toyota,Innova 2.5 ZX Diesel 7 Seater
5162,Chennai,2012,150000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,9.51,3.5,Nissan,Sunny 2011-2014 Diesel XL
5163,Hyderabad,2014,89000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7.92,5.85,Maruti,Swift VDI BSIV
5164,Hyderabad,2010,68375,Petrol,Manual,First,19.0,998.0,66.1,5.0,7.92,2.5,Maruti,A-Star Vxi
5165,Pune,2013,52000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,7.92,3.95,Maruti,Swift ZXI
5166,Jaipur,2017,39000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,42.4,27.0,Mercedes-Benz,CLA 200 CDI Sport
5167,Bangalore,2014,68000,Petrol,Manual,Second,16.02,1373.0,93.7,7.0,7.92,6.75,Maruti,Ertiga ZXI
5168,Jaipur,2007,71000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,4.890000000000001,1.5,Maruti,Wagon R LXI
5169,Hyderabad,2012,72003,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.26,3.9,Volkswagen,Polo Diesel Trendline 1.2L
5170,Hyderabad,2014,135670,Diesel,Manual,First,22.7,1498.0,89.84,5.0,11.27,6.55,Ford,Ecosport 1.5 DV5 MT Titanium Optional
5171,Kochi,2017,65850,Diesel,Manual,First,25.1,1498.0,98.6,5.0,10.940000000000001,9.44,Honda,City i DTEC VX
5172,Coimbatore,2015,53920,Petrol,Manual,First,14.28,1798.0,138.03,5.0,23.37,10.77,Toyota,Corolla Altis 1.8 GL
5173,Ahmedabad,2014,58000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.28,7.5,Mahindra,XUV500 W8 2WD
5174,Kolkata,2016,4000,Petrol,Manual,First,24.7,796.0,47.3,5.0,7.92,3.0,Maruti,Alto 800 2016-2019 VXI
5175,Chennai,2010,58000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,79.78,11.75,BMW,5 Series 530d M Sport
5176,Kochi,2016,29832,Petrol,Manual,First,21.1,814.0,55.2,5.0,9.76,3.29,Hyundai,EON D Lite Plus
5177,Chennai,2016,71156,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.92,6.5,Maruti,Swift Dzire VDI
5178,Delhi,2015,64687,CNG,Manual,First,31.79,998.0,58.33,5.0,5.87,3.8,Maruti,Celerio CNG VXI MT
5179,Hyderabad,2011,54000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,55.61,18.0,Audi,A4 2.0 TDI
5180,Bangalore,2009,75000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,31.365000000000002,4.95,Skoda,Superb Elegance 1.8 TSI AT
5181,Kochi,2015,39208,Petrol,Manual,First,17.57,1193.0,88.7,5.0,7.63,4.52,Tata,Zest Revotron 1.2T XM
5182,Kolkata,2014,41000,Diesel,Manual,First,17.0,2149.0,139.07,7.0,,8.0,Force,One LX ABS 7 Seating
5183,Coimbatore,2013,38622,Petrol,Manual,First,17.4,1497.0,117.3,5.0,12.68,6.26,Honda,City i-VTEC VX
5184,Chennai,2016,18000,Petrol,Manual,First,16.95,1498.0,97.7,5.0,9.51,7.5,Nissan,Sunny 2011-2014 XV
5185,Delhi,2012,52000,Petrol,Manual,First,16.1,1197.0,74.0,5.0,7.92,3.65,Maruti,Swift 1.3 LXI
5186,Mumbai,2011,45000,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,11.26,3.35,Volkswagen,Vento Petrol Highline AT
5187,Mumbai,2014,48656,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,9.76,5.5,Hyundai,Verna 1.6 SX VTVT AT
5188,Bangalore,2012,79000,Diesel,Automatic,First,22.0,1582.0,126.2,5.0,16.6,5.25,Hyundai,Verna CRDi 1.6 AT SX Plus
5189,Bangalore,2012,88000,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,55.61,16.25,Audi,A4 2.0 TDI Multitronic
5190,Delhi,2009,92000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,7.92,2.7,Maruti,SX4 Vxi BSIV
5191,Chennai,2019,9000,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,11.27,32.9,Ford,Endeavour 2.2 Titanium AT 4X2
5192,Coimbatore,2008,50121,Petrol,Manual,First,20.4,1197.0,83.11,5.0,7.92,3.41,Maruti,Swift LXI BSIV
5193,Hyderabad,2014,79000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,9.76,4.15,Hyundai,Grand i10 CRDi Magna
5194,Hyderabad,2014,46000,Diesel,Manual,Second,20.14,1498.0,88.8,5.0,10.15,5.9,Volkswagen,Polo 1.5 TDI Highline
5195,Pune,2012,100000,Petrol,Automatic,First,10.0,2496.0,157.7,5.0,70.85,11.5,Mercedes-Benz,E-Class 230
5196,Kolkata,2015,41000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,9.76,4.75,Hyundai,i20 Asta 1.2
5197,Chennai,2015,25000,Petrol,Automatic,First,24.07,998.0,67.1,5.0,7.92,3.5,Maruti,Alto K10 VXI AGS
5198,Pune,2014,71899,Diesel,Manual,First,20.77,1248.0,88.76,7.0,11.215,7.25,Maruti,Ertiga VDI
5199,Mumbai,2016,7100,Petrol,Automatic,First,23.1,998.0,67.04,5.0,7.92,4.35,Maruti,Celerio VXI AT
5200,Coimbatore,2018,38171,Petrol,Automatic,Second,22.5,999.0,67.0,5.0,5.72,4.99,Renault,KWID Climber 1.0 AMT
5201,Bangalore,2013,70359,Diesel,Manual,First,12.05,2179.0,120.0,8.0,11.28,7.65,Mahindra,Scorpio SLE BSIV
5202,Chennai,2011,200000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,23.25,9.0,Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV
5203,Chennai,2017,26969,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.26,6.9,Volkswagen,Polo Diesel Highline 1.2L
5204,Chennai,2011,56500,Diesel,Manual,First,20.0,1399.0,68.0,5.0,11.27,2.9,Ford,Figo Diesel ZXI
5205,Kolkata,2014,40000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,9.51,5.75,Nissan,Terrano XL Plus 85 PS
5206,Kolkata,2014,41000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,,8.0,Force,One LX 4x4
5207,Kochi,2017,53105,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.93,4.41,Renault,KWID 1.0 RXT Optional AMT
5208,Mumbai,2013,23000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,31.365000000000002,4.95,Skoda,Rapid 1.5 TDI Elegance
5209,Hyderabad,2016,80999,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,11.28,14.4,Mahindra,XUV500 AT W10 FWD
5210,Chennai,2012,82000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,11.27,2.95,Ford,Figo Diesel Titanium
5211,Coimbatore,2017,68557,Diesel,Manual,First,15.96,2523.0,62.1,7.0,11.28,8.14,Mahindra,Bolero ZLX
5212,Hyderabad,2016,34000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,14.2,8.45,Volkswagen,Vento 1.5 TDI Highline
